f1,f2,f3,target
0.9711483779210446,-0.4115951665320669,0.5105505079938634,1.0701037193828409
0.9734845416953194,-0.4252188520981522,0.3534322211184908,0.901697910715658
0.9757233578266591,-0.4387468652163942,0.5823733207355837,1.1193498133458486
0.9778646024353163,-0.45217616214091194,0.33088884043839356,0.8565772807327978
0.9799080613986142,-0.4655037213365515,0.35867862727788463,0.8730829673399474
0.9818535303723598,-0.4787265441587198,0.4537507611620223,0.9568777473756623
0.9837008148112766,-0.49184165552806486,0.23067791365774717,0.7225370729409589
0.9854497299884603,-0.5048461045998576,0.3577341436163176,0.8383377690049203
0.9871001010138504,-0.5177369654279184,0.44679223964529663,0.9161553752312286
0.9886517628517197,-0.5305113376229448,0.13629302785070962,0.5944334530794846
0.9901045603371778,-0.5431663470050839,0.2963493116698172,0.7432875250019111
0.9914583481916864,-0.5556991462506127,0.28460762908595316,0.7203668310270269
0.9927129910375885,-0.568106915532573,0.31743161639171347,0.742037691896729
0.9938683634116449,-0.5803868631552218,0.09608854113730875,0.5095700413937319
0.9949243497775809,-0.5925362261821495,0.0681843234133429,0.4705724470087743
0.99588084453764,-0.6045522710579293,0.23279042445592268,0.6241189979356334
0.9967377520431434,-0.6164322942231572,0.19058878229077436,0.5708942401107606
0.9974949866040544,-0.6281736227227391,0.16616929309445488,0.5354906569757703
0.9981524724975481,-0.639773614807296,0.15593807598032733,0.5143169336705795
0.998710143975583,-0.6512296605275456,0.03341551415875277,0.38089599760679016
0.999167945271476,-0.6625391823215313,0.10472752147636948,0.4413562844263142
0.9995258306054791,-0.6736996355945609,0.09086096475978128,0.4166871597706994
0.999783764189357,-0.6847085092917304,-0.029854479369346293,0.2852207755282803
0.9999417202299663,-0.695563326462902,0.20816842684057163,0.512546820607636
0.9999996829318346,-0.7062616448200052,0.04897594500766558,0.34271398311949497
0.9999576464987401,-0.7168010572865429,-0.13753665665331868,0.14561993255887853
0.9998156151342908,-0.7271791925391726,0.027257456358147594,0.2998938789532658
0.9995736030415051,-0.7373937155412454,-0.15584231045031222,0.10633757704994745
0.9992316344213905,-0.7474423280681779,0.0003814269033799167,0.25217073325659256
0.998789743470524,-0.7573227692245434,0.017610964155631736,0.25907793840161225
0.9982479743776325,-0.7670328159527652,-0.20019908772698886,0.03101607069787843
0.9976063813191737,-0.776570283533293,-0.041628254346795096,0.17940784343908553
0.9968650284539189,-0.7859330260761572,-0.11646760144959882,0.09446440092816284
0.9960239899165367,-0.795118937003784,-0.09525640884141158,0.10564864407134116
0.9950833498101802,-0.8041259495249681,-0.007428874669275082,0.18352852561593705
0.994043202198076,-0.81295203709989,-0.24121389198766668,-0.06012272688948067
0.9929036510941185,-0.8215952138960798,-0.31152893713264596,-0.14022049993460728
0.9916648104524686,-0.8300535352352221,-0.34449254498938353,-0.18288126977213703
0.990326804156158,-0.8383250980306985,-0.3564056988196679,-0.2044039926942084
0.9888897660047015,-0.8464080412157756,-0.30170848335697803,-0.15922675856805218
0.9873538397007164,-0.854300546162336,-0.27893916162130583,-0.14588586808292536
0.9857191788355535,-0.8620008370900635,-0.3043161082877322,-0.1805977665422422
0.9839859468739369,-0.8695071814659844,-0.26806490278601747,-0.15358613737806492
0.9821543171376185,-0.8768178903942813,-0.36814076935668644,-0.26280434261334923
0.9802244727880455,-0.8839313189962873,-0.24259751022599862,-0.14630435643424045
0.9781966068080447,-0.8908458667805764,-0.4327713854682124,-0.3454206454407442
0.9760709219825242,-0.8975599780030679,-0.1524810528246207,-0.07397010884516436
0.9738476308781951,-0.904072142017061,-0.37995370851835186,-0.3101782196572177
0.9715269558223153,-0.9103808936131264,-0.5460816704706266,-0.48493560826143767
0.9691091288804563,-0.9164848133487693,-0.5851164959414541,-0.5324921804097671
0.9665943918332975,-0.9223825278678001,-0.4472501313925264,-0.4030382674270289
0.9639829961524481,-0.9280727102093326,-0.5351155858883089,-0.49920529994519336
0.9612752029752999,-0.9335540801063454,-0.4584360914992842,-0.43071496863032976
0.9584712830789142,-0.9388254042737362,-0.4993672846119327,-0.4797214058067547
0.955571516852944,-0.9438854966858051,-0.5706101753660573,-0.5589241551989185
0.9525761942715953,-0.948733218843107,-0.6644175695355836,-0.6605745941070953
0.9494856148646305,-0.9533674800286075,-0.7474019462763507,-0.7512838114403277
0.9463000876874145,-0.9577872375530904,-0.6565093861494213,-0.6679965360150972
0.9430199312900105,-0.9619914969897583,-0.5419139436469464,-0.5608855093466942
0.9396454736853249,-0.9659793123979747,-0.6215893676408885,-0.6479232063535383
0.9361770523163061,-0.9697497865360963,-0.7827603479761037,-0.816333082195894
0.9326150140222005,-0.9733020710633485,-0.6557928397584435,-0.6964798967995915
0.9289597150038693,-0.9766353667306988,-0.6492344212110901,-0.6969100729379196
0.9252115207881683,-0.9797489235606842,-0.7905320323509187,-0.8450694351234347
0.9213708061913954,-0.9826420410161534,-0.7008730585294177,-0.7621442933541757
0.9174379552818098,-0.9853140681578837,-0.7242374889946995,-0.7921136018707734
0.9134133613412252,-0.9877644037910411,-0.857876168727337,-0.9322272111771529
0.9092974268256817,-0.9899924966004454,-0.7210237592730999,-0.8017188290478636
0.9050905633252009,-0.9919978452746141,-0.7136446881272009,-0.8005519700766142
0.9007931915226273,-0.9937799986185556,-0.6740307829091251,-0.7670175900050534
0.8964057411515598,-0.9953385556552858,-0.689255544553907,-0.7881883590576331
0.8919286509533796,-0.9966731657160466,-0.9443846853789497,-1.0491292001416168
0.8873623686333755,-0.9977835285192046,-0.9120596150559226,-1.0224807749417517
0.8827073508159741,-0.9986693942378135,-0.7781056468905049,-0.8940676903123443
0.8779640629990781,-0.999330563555824,-0.7892308084589736,-0.9105973090157194
0.8731329795075164,-0.9997668877129283,-0.7997686323049696,-0.9264025405103815
0.8682145834456126,-0.9999782685380324,-0.4763237512452684,-0.6080874363376881
0.8632093666488737,-0.999964658471342,-0.8144867213442715,-0.9512420131667397
0.8581178296348089,-0.9997260605750647,-0.7676494618102654,-0.9092576927505213
0.8529404815528762,-0.9992625285327209,-0.7950836322326682,-0.941405679212513
0.8476778401335698,-0.9985741666370643,-0.8342662845545978,-0.9851626110580923
0.8423304316366457,-0.9976611297666176,-0.93949418508044,-1.094824883210412
0.8368987907984977,-0.9965236233508247,-0.8402690147001282,-0.9998938472524551
0.8313834607786831,-0.9951619033238304,-1.0012806801769452,-1.1650591227220923
0.8257849931056082,-0.9935762760668959,-0.9551426544272434,-1.1229339373885312
0.8201039476213741,-0.991767098339465,-0.9870872116680183,-1.158750362386109
0.814340892425796,-0.9897347771988937,-0.9370780982494311,-1.112471983022529
0.8084964038195901,-0.9874797699088649,-0.7201362172221653,-0.89911958331144
0.8025710662467472,-0.9850025838365056,-1.144284526708446,-1.3267160442982044
0.7965654722360865,-0.9823037763382316,-0.8945049115358653,-1.0802432156380104
0.7904802223420048,-0.9793839546343447,-1.1295902012856724,-1.3184939335780124
0.7843159250844198,-0.9762437756724099,-1.0203121698041173,-1.2122400203921075
0.7780731968879212,-0.9728839459794464,-0.8686350579683604,-1.0634458070598856
0.7717526620201257,-0.969305221502961,-0.9751222511819693,-1.1726748106648044
0.7653549525292535,-0.965508407440863,-1.0929522592967902,-1.2931057142083997
0.7588807081809218,-0.9614943580602988,-1.0599416228651275,-1.2625552727445046
0.7523305763941708,-0.957263976505445,-0.9232895961587994,-1.1282229962700736
0.74570521217672,-0.9528182145943048,-1.0667276668051782,-1.2738406692227628
0.7390052780594708,-0.9481580726045524,-0.9740893141040479,-1.1832421086491296
0.7322314440302514,-0.9432845990484758,-0.9928238777077119,-1.2038770327259363
0.7253843874668195,-0.9381988904370655,-1.0637880459680806,-1.2766025489383266
0.7184647930691263,-0.9329020910333036,-0.7850811138947514,-0.9995184118589288
0.7114733527908443,-0.9273953925947104,-0.9365313553322997,-1.1524533951361657
0.7044107657701761,-0.9216800341052034,-1.2024852949957852,-1.4197545633308124
0.6972777382599378,-0.9157573014963313,-0.9809734085372427,-1.1994529717736362
0.6900749835569364,-0.9096285273579445,-1.0650454559672529,-1.284598999768261
0.6828032219306397,-0.9032950906383688,-0.9124719120812709,-1.1329637807889998
0.675463180551151,-0.8967584163341472,-1.0754166826791107,-1.296711918462107
0.6680555934164909,-0.8900199751694213,-1.0056891636959613,-1.2276535454488917
0.6605812012792007,-0.8830812832650261,-0.9413700294128668,-1.1638701113986922
0.6530407515722648,-0.8759439017973674,-0.9025497413773577,-1.1254528916024602
0.6454349983343708,-0.8686094366471651,-1.106015768067248,-1.3291902063800423
0.6377647021345036,-0.8610795380381355,-1.0159027362084274,-1.2392175721120593
0.6300306299958922,-0.8533559001656995,-1.0260206610572342,-1.2493459312270416
0.6222335553193046,-0.8454402608157944,-1.0395411731101802,-1.2627478786066701
0.6143742578057118,-0.8373344009738802,-0.7929552754256991,-1.0159154185938677
0.6064535233783147,-0.8290401444242248,-0.9239071906054349,-1.146493811651345
0.5984721441039564,-0.8205593573395608,-1.085012670096643,-1.3070998833322474
0.5904309181139127,-0.8118939478612044,-0.8612734359948899,-1.0827364657421816
0.5823306495240819,-0.8030458656697309,-0.7345981558913456,-0.9553133720369946
0.5741721483545723,-0.794017101546306,-0.8369426815435137,-1.0567876347352474
0.5659562304487028,-0.7848096869247678,-1.085125573052699,-1.3039790295287639
0.5576837173914166,-0.7754256934345628,-0.9742380896143572,-1.1919800656575035
0.5493554364271266,-0.7658672324346374,-0.7913793597506047,-1.0078911557581156
0.5409722203769886,-0.7561364545383923,-0.9807259976235887,-1.1958902317849924
0.5325349075556212,-0.746235549129803,-0.857101713151732,-1.070802354725914
0.5240443416872761,-0.736166743870817,-0.8151842740853009,-1.0273066762688419
0.5155013718214642,-0.7259323042001402,-0.9761477028779615,-1.1865786352566374
0.5069068522480534,-0.7155345328235222,-0.8798607975352024,-1.0884884781106712
0.49826164241183857,-0.704975769195658,-1.1881390504919818,-1.394853177275801
0.4895666068265995,-0.6942583889938186,-0.9562095417679723,-1.1609013239351915
0.48082261498864826,-0.6833848035833362,-0.8684445569957326,-1.0710067455904206
0.47203054128988264,-0.672357459475056,-0.9570457604203862,-1.1573726786055596
0.4631912649303452,-0.6611788377748802,-0.6577731163180834,-0.8557606891626184
0.45430566983030646,-0.6498514536255324,-0.9524467942426827,-1.1479925780379088
0.44537464454187115,-0.6383778556406595,-0.8415317525814028,-1.034534963680191
0.4363990821601263,-0.6267606253314031,-0.7722288933601714,-0.9625904365314482
0.4273798802338298,-0.6150023765255744,-0.6286371586493755,-0.8162596549411202
0.418317940675659,-0.6031057547795493,-0.9035031436495049,-1.0882909577533952
0.4092141696720173,-0.5910734367830314,-0.6304490376523163,-0.8123083047633304
0.4000694775924195,-0.5789081297568104,-0.7322918948936978,-0.9111305470580887
0.3908847788984522,-0.5666125708436444,-0.8177225379253026,-0.9934503298704948
0.3816609920523317,-0.5541895264924167,-0.6593299781440648,-0.8318585125841498
0.3723990394250553,-0.5416417918356986,-0.6713208020397794,-0.8405635544504226
0.3630998472041683,-0.5289721900608508,-0.7366584238473363,-0.9025307667040188
0.3537643453011427,-0.5161835717748248,-0.654795846494035,-0.817215072967717
0.34439346725839,-0.5032788143627825,-0.6851820319423595,-0.8440673790467521
0.33498815015590466,-0.4902608213406994,-0.619914903347196,-0.7751875745319907
0.32554933451756,-0.4771325217020878,-0.5494170377979817,-0.7010002249825095
0.3160779642170538,-0.46389686925898094,-0.44114564717950855,-0.5889645522214357
0.30657498638352293,-0.45055684197734025,-0.7074062112856923,-0.8513880668795095
0.2970413513068324,-0.43711544130702784,-0.35396521446334195,-0.4940393044635374
0.2874780123425444,-0.4235756915064883,-0.7458943225498877,-0.8819920017138316
0.2778859258165868,-0.4099406389623056,-0.5490607758952026,-0.6811154890409215
0.2682660509296179,-0.39621335150378123,-0.4580337237489711,-0.5859810243231345
0.25861934966111083,-0.38239691771268025,-0.4715426963433992,-0.5953202643949687
0.24894678667315256,-0.36849444622831967,-0.5444884237269909,-0.664036083282158
0.23924932921398243,-0.35450906504813195,-0.4854144044494849,-0.6006741402836344
0.2295279470212642,-0.34044392082388153,-0.4961001458713133,-0.6070161196739307
0.21978361222511694,-0.3263021781536835,-0.4877556870278171,-0.5942742529563836
0.21001729925089915,-0.312087018869978,-0.32570663859223836,-0.4277763582113172
0.20022998472177053,-0.29780164132363307,-0.35664867539494916,-0.45422033199681167
0.19042264736102704,-0.28344925966433243,-0.4431676243563014,-0.5361942366596069
0.18059626789423291,-0.2690331031173999,-0.2652935724447176,-0.35373040766788455
0.17075182895114532,-0.25455641525724,-0.3057584063708433,-0.38956299267693795
0.16089031496745576,-0.24002245327754992,-0.23630235418813883,-0.31543449249823297
0.15101271208634384,-0.22543448725845952,-0.23559885830123234,-0.310020633473348
0.1411200080598672,-0.2107957994307797,-0.3623149992911331,-0.4319907906620456
0.1312131921501838,-0.19610968343751695,-0.31617559545016505,-0.3810720867374982
0.12129325503062975,-0.18137944359281138,-0.166066064621833,-0.2261522531840146
0.11136118868664958,-0.1666083941384871,-0.1603000173350122,-0.21554722278684973
0.10141798631660186,-0.15179985849835556,-0.20388029015254372,-0.25426216233429744
0.09146464223243675,-0.13695716853046186,-0.1704297659412168,-0.21592229223924192
0.08150215176026912,-0.12208366377743342,-0.0346955256363117,-0.075277037653476
0.07153151114084326,-0.10718269071509164,-0.2018536824018407,-0.23750486197608908
0.06155371742991315,-0.09225760199951166,-0.06816425698954626,-0.09886814155914478
0.05156976839853464,-0.07731175571269151,-0.12322156397848726,-0.14896355129264413
0.04158066243329049,-0.06234851460699254,-0.10485752314021843,-0.12562537531392048
0.031587398436453896,-0.047371245348536935,0.046734412952106244,0.030950566040023206
0.02159097572609596,-0.03238331775972473,0.03936974969007431,0.028577407656445543
0.011592393936158275,-0.017388104061032687,0.05816773360768441,0.05237202348281
0.0015926529164868282,-0.0023889781122815386,0.1273625789222949,0.1265662537265002
-0.008407247367148618,0.01261068534646556,0.018914284647625616,0.023117722626942557
-0.01840630693305381,0.02760751145421152,0.1050016745553233,0.11420287907648102
-0.02840352588360379,0.04259812598834771,0.025757456647732446,0.039952056752476366
-0.03839790450523538,0.05757915612384602,0.10915580954136314,0.1283370611599738
-0.04838844336841415,0.0725472311921276,0.08364921619464878,0.10780800401836223
-0.058374143427580086,0.0874989834394464,0.12624880134976546,0.1553736413616318
-0.06835400612104778,0.10243104878462488,0.195903972485289,0.2299810151488661
-0.0783270334708653,0.11734006757595546,0.07435071321986464,0.1133637473249548
-0.0882922281826076,0.13222268534710527,0.38513355368303004,0.4290640108475277
-0.09824859374510868,0.14707555357186222,0.09494477695057404,0.14377173677732757
-0.10819513453010837,0.16189533041753676,0.0937011268090423,0.1474013226964707
-0.11813085589181781,0.17667868149685725,0.35041850329808755,0.408966328903127
-0.12805476426637968,0.19142228061819944,0.3331672733663167,0.39653478971813644
-0.13796586727122728,0.20612281053395834,0.33570497668222876,0.4038619199449598
-0.14786317380431852,0.22077696368692118,0.3553102233562977,0.42822401323890036
-0.15774569414324865,0.23538144295445118,0.31031668622868724,0.38795243503988974
-0.16761244004421832,0.24993296239032356,0.24075700505672776,0.323077527402833
-0.17746242484086058,0.2644282479640549,0.3568717881461083,0.44383761126930266
-0.18729466354290317,0.27886403829754347,0.30024433942117346,0.3918137141758138
-0.19710817293466984,0.2932370853988631,0.4839944828616545,0.5801233953258478
-0.20690197167339974,0.3075441553930527,0.39014418246638444,0.4907863661860374
-0.21667508038737962,0.3217820292497218,0.34050567746374566,0.4456126263260879
-0.22642652177388314,0.3359475035073167,0.408953072985903,0.5184740547193366
-0.236155320696897,0.3500373909938903,0.5002446318052527,0.6141267021022461
-0.24586050428463702,0.3640485215442003,0.420255285848502,0.5384433031080653
-0.2555411020268312,0.37797774271298024,0.411891311581965,0.534327952268114
-0.26519614587177337,0.3918219204842322,0.5357700435451436,0.6623958181576024
-0.274824670323124,0.4055779399763607,0.552981397053803,0.6837346667070396
-0.28442571253646254,0.4192427061430136,0.494662453103189,0.6294794467097401
-0.2939983124155676,0.43281314446945207,0.5149068353389107,0.6537216673927951
-0.30354151270842933,0.4462862016643009,0.6016447581239638,0.7443894470798353
-0.3130543591029702,0.459658846346531,0.4498290605325962,0.596433547776157
-0.322535900322479,0.4729280697275052,0.4698510004693236,0.6202431698743498
-0.3319851882207341,0.48609088628794017,0.5544686081964123,0.7085743062636184
-0.34140127787682095,0.49914433444964096,0.620433450703749,0.778176507276569
-0.35078322768961984,0.5120854772418407,0.6880773552785895,0.8493796048308104
-0.36013009947196856,0.5249114029620047,0.8194678673778173,0.9842491708678534
-0.3694409585444771,0.5376192258309556,0.7723750910278404,0.9405533583143189
-0.37871487382899804,0.5502060866421593,0.685017524239256,0.8565087370524173
-0.3879509179417303,0.5626691534050324,0.713231609769089,0.8879498452323911
-0.3971481672859602,0.5750056219821327,0.6287161036620956,0.806573558358268
-0.4063057021444168,0.5872127167200731,0.7406619581965628,0.9215689727722192
-0.41542260677124626,0.5992876910740366,0.7268946441650405,0.9107597284678308
-0.4244979694835826,0.6112278282257352,0.8009773062255648,0.9877071649677174
-0.43353088275271773,0.6230304416946802,0.6986198260404177,0.8881193849823803
-0.44252044329485246,0.6346928759426339,0.8456025152732703,1.0377749479210518
-0.45146575216142315,0.6462125069710918,0.9589492420394711,1.1536959968491396
-0.4603659148289983,0.657586742911669,0.8064845633854871,1.0037053914681577
-0.46922004128872713,0.6688130246092643,0.8688900445997295,1.0684830279202666
-0.47802724613534286,0.6798888261978571,0.9087600892200912,1.1106216692826054
-0.48678664865569937,0.6908116556688141,0.8103145734399808,1.0143395804530955
-0.4954973729168449,0.701579055431586,0.8831966360799435,1.0892783185946846
-0.5041585478536115,0.7121886028666498,0.8720530917692706,1.0800831467823089
-0.5127693073557238,0.7226379108705916,0.8902196194079175,1.1000882229227853
-0.5213287903544065,0.7329246283931939,0.812457019964813,1.0240528580036004
-0.5298361409084934,0.7430464409664099,0.9011591132375212,1.1143694132954378
-0.5382905082900176,0.753001071225112,0.9570985511417289,1.1718091140768232
-0.5466910470692872,0.7627862794194885,1.0606408016105937,1.2767360339607952
-0.5550369171994238,0.7723998639189755,1.0193150438840397,1.2366779906035914
-0.56332728410037,0.7818396617076182,1.1461983845982693,1.3647107622055175
-0.5715613187423437,0.7911035488707386,0.8612652204859339,1.0808074506143288
-0.5797381977287431,0.8001894410728057,1.031976690890222,1.2524279342342846
